6771	XLOC_006771	1110038F14Rik	C	RA	OK	28.6307	35.6418	0.316004	1.78956	0.0126	0.0228022	yes
5011	XLOC_005011	1110046J04Rik	C	RA	OK	0.600872	0.631667	0.0721062	0.0319725	0.96645	0.974253	no
12072	XLOC_012072	1110051M20Rik	C	RA	OK	7.67937	9.61387	0.324128	1.58357	0.01385	0.0247978	yes
7919	XLOC_007919	1110054M08Rik	C	RA	OK	1.89138	1.90425	0.00978093	0.0071827	0.99265	0.994229	no
4104	XLOC_004104	1110057K04Rik	C	RA	OK	15.7583	19.1096	0.278182	1.18027	0.04735	0.0749885	no
686	XLOC_000686	1110058L19Rik	C	RA	OK	24.7441	20.8045	-0.250189	-1.4792	0.0724	0.109249	no
10423	XLOC_010423	1110059E24Rik	C	RA	OK	25.4434	24.0782	-0.0795675	-0.438113	0.51375	0.592502	no
22099	XLOC_022099	1110059G10Rik	C	RA	OK	2.6551	2.96319	0.158386	0.692423	0.26445	0.337477	no
22267	XLOC_022267	1110059M19Rik	C	RA	NOTEST	0	0.0227306	Inf	0	1	1	no
14759	XLOC_014759	1110065P20Rik	C	RA	OK	24.5132	32.5575	0.409433	1.05351	0.06935	0.105183	no
16931	XLOC_016931	1190002F15Rik	C	RA	OK	9.90916	4.5776	-1.11417	-3.18516	0.00005	0.000135027	yes
21934	XLOC_021934	1190002N15Rik	C	RA	OK	6.52161	9.49696	0.542238	2.83518	0.00005	0.000135027	yes
18533	XLOC_018533	1190003J15Rik	C	RA	OK	15.1936	6.48346	-1.22863	-5.63657	0.00005	0.000135027	yes
5578	XLOC_005578	1190003K10Rik	C	RA	NOTEST	0	0	0	0	1	1	no
20762	XLOC_020762	1190005I06Rik	C	RA	OK	18.8392	6.23819	-1.59454	-7.6442	0.00005	0.000135027	yes
2144	XLOC_002144	1190007I07Rik	C	RA	OK	23.0693	11.991	-0.944025	-3.55991	0.00005	0.000135027	yes
6533	XLOC_006533	1200011I18Rik	C	RA	OK	8.22302	7.82229	-0.072077	-0.360914	0.5553	0.632116	no
2744	XLOC_002744	1200014J11Rik	C	RA	OK	14.7731	13.4281	-0.137722	-0.693398	0.24535	0.317013	no
7562	XLOC_007562	1300002E11Rik	C	RA	OK	5.01418	7.68369	0.615785	0.924738	0.08805	0.129913	no
13783	XLOC_013783	1300002K09Rik	C	RA	NOTEST	0.228807	0.084381	-1.43914	0	1	1	no
11518	XLOC_011518	1300015D01Rik	C	RA	NOTEST	0.0663871	0.099278	0.580571	0	1	1	no
21970	XLOC_021970	1300017J02Rik	C	RA	NOTEST	0.21382	0.162376	-0.397058	0	1	1	no
6875	XLOC_006875	1300018J18Rik	C	RA	OK	2.94404	3.52389	0.259373	0.381689	0.51945	0.597981	no
11860	XLOC_011860	1500002O10Rik	C	RA	OK	0.270196	0.653966	1.27521	1.24701	0.1188	0.168916	no
13320	XLOC_013320	1500004A13Rik	C	RA	OK	1.89549	1.71274	-0.146268	-0.256004	0.6515	0.719457	no
6832	XLOC_006832	1500009C09Rik	C	RA	OK	0.478747	0.0729092	-2.71509	-2.21997	0.0021	0.00446547	yes
1626	XLOC_001626	1500009L16Rik	C	RA	OK	40.5153	22.188	-0.868684	-5.07162	0.00005	0.000135027	yes
16113	XLOC_016113	1500011B03Rik	C	RA	OK	35.6185	29.324	-0.280543	-1.11737	0.05325	0.0831952	no
12252	XLOC_012252	1500011K16Rik	C	RA	OK	21.002	14.9897	-0.486556	-2.72076	0.0003	0.000735302	yes
11491	XLOC_011491	1500012F01Rik	C	RA	OK	178.967	60.0902	-1.57449	-8.3335	0.00005	0.000135027	yes
18112	XLOC_018112	1500012K07Rik	C	RA	NOTEST	0.193464	0.31782	0.716148	0	1	1	no
9517	XLOC_009517	1500015A07Rik	C	RA	OK	6.68581	5.97723	-0.161623	-0.774566	0.24565	0.317316	no
10029	XLOC_010029	1500015L24Rik	C	RA	NOTEST	0	0	0	0	1	1	no
96	XLOC_000096	1500015O10Rik	C	RA	OK	0.485509	1.59392	1.71501	3.69028	0.00065	0.00150889	yes
2879	XLOC_002879	1500016L03Rik	C	RA	OK	0	2.95238	Inf	NA	0.00005	0.000135027	yes
10472	XLOC_010472	1500017E21Rik	C	RA	OK	0.923024	1.19263	0.369709	0.768634	0.20375	0.27023	no
6836	XLOC_006836	1500032L24Rik	C	RA	OK	126.829	146.344	0.206474	1.47306	0.08575	0.126959	no
8160	XLOC_008160	1600002D24Rik	C	RA	NOTEST	0	0.00815576	Inf	0	1	1	no
8852	XLOC_008852	1600002H07Rik	C	RA	OK	14.2774	14.1956	-0.00828803	-0.0411942	0.94675	0.95952	no
1571	XLOC_001571	1600002K03Rik	C	RA	OK	6.02895	5.29388	-0.187581	-0.0131179	0.64395	0.71324	no
19463	XLOC_019463	1600010M07Rik	C	RA	NOTEST	0.0578647	0.0345363	-0.74457	0	1	1	no
8227	XLOC_008227	1600012H06Rik	C	RA	OK	11.7753	11.9107	0.0164948	0.0399609	0.94865	0.960656	no
17946	XLOC_017946	1600014C10Rik	C	RA	OK	2.6655	4.35306	0.707625	3.01432	0.00005	0.000135027	yes
9120	XLOC_009120	1600014C23Rik	C	RA	NOTEST	0.405609	0.28092	-0.529929	0	1	1	no
22385	XLOC_022385	1600014K23Rik	C	RA	OK	0.65434	1.6092	1.29823	3.07397	0.0013	0.00286574	yes
16557	XLOC_016557	1600015I10Rik	C	RA	NOTEST	0	0.0123273	Inf	0	1	1	no
19654	XLOC_019654	1600016N20Rik	C	RA	OK	3.82546	3.61589	-0.0812809	-0.181098	0.7455	0.799902	no
7963	XLOC_007963	1600019K03Rik	C	RA	NOTEST	0	0	0	0	1	1	no
16700	XLOC_016700	1600020E01Rik	C	RA	OK	10.5222	11.3437	0.108455	0.365404	0.51745	0.596247	no
15872	XLOC_015872	1600023N17Rik	C	RA	NOTEST	0.409144	0.342535	-0.256359	0	1	1	no
22295	XLOC_022295	1600025M17Rik	C	RA	NOTEST	0.0347546	0	-Inf	0	1	1	no
21082	XLOC_021082	1600029D21Rik	C	RA	OK	4.94532	1.16745	-2.0827	-6.61618	0.00005	0.000135027	yes
21140	XLOC_021140	1600029O15Rik	C	RA	NOTEST	0.210053	0.187161	-0.166474	0	1	1	no
15142	XLOC_015142	1700001C02Rik	C	RA	NOTEST	0.177511	0.0525287	-1.75673	0	1	1	no
9144	XLOC_009144	1700001C19Rik	C	RA	OK	0.777869	0.368401	-1.07825	-1.12492	0.0991	0.143944	no
20487	XLOC_020487	1700001D01Rik	C	RA	NOTEST	0	0.0197085	Inf	0	1	1	no
6291	XLOC_006291	1700001F09Rik	C	RA	NOTEST	0	0	0	0	1	1	no
6483	XLOC_006483	1700001G11Rik	C	RA	OK	0.673343	0.573181	-0.232351	-0.0983238	0.8959	0.919453	no
52	XLOC_000052	1700001G17Rik	C	RA	OK	0.21664	0.618002	1.51231	1.904	0.0386	0.062456	no
16338	XLOC_016338	1700001J03Rik	C	RA	NOTEST	0.413035	0.0964691	-2.09813	0	1	1	no
21018	XLOC_021018	1700001J11Rik	C	RA	NOTEST	0.0279129	0.166953	2.58044	0	1	1	no
4832	XLOC_004832	1700001K19Rik	C	RA	NOTEST	0.091758	0.0189694	-2.27416	0	1	1	no
10560	XLOC_010560	1700001K23Rik	C	RA	NOTEST	0.213338	0.178654	-0.255976	0	1	1	no
7274	XLOC_007274	1700001L05Rik	C	RA	OK	7.62476	1.52056	-2.32609	-10.7286	0.00005	0.000135027	yes
5151	XLOC_005151	1700001L19Rik	C	RA	NOTEST	0.244712	0.288265	0.23631	0	1	1	no
11732	XLOC_011732	1700001O22Rik	C	RA	OK	2.08726	4.20787	1.01148	2.90069	0.00005	0.000135027	yes
3781	XLOC_003781	1700001P01Rik	C	RA	OK	0.902139	0.125384	-2.84699	-2.31171	0.0262	0.0441226	yes
15741	XLOC_015741	1700003C15Rik	C	RA	NOTEST	0	0	0	0	1	1	no
3792	XLOC_003792	1700003D09Rik	C	RA	NOTEST	0.10139	0.197501	0.961944	0	1	1	no
16673	XLOC_016673	1700003E16Rik	C	RA	OK	0.409852	0.848803	1.05033	2.58415	0.0002	0.000502533	yes
11386	XLOC_011386	1700003F12Rik	C	RA	OK	2.57802	2.37066	-0.120976	-0.270335	0.73285	0.789184	no
3669	XLOC_003669	1700003F17Rik	C	RA	OK	2.92754	0.457486	-2.67789	-2.43214	0.02695	0.0452699	yes
21719	XLOC_021719	1700003G13Rik	C	RA	NOTEST	0.0237914	0.0141998	-0.74457	0	1	1	no
19483	XLOC_019483	1700003G18Rik	C	RA	NOTEST	0.107345	0.127343	0.246462	0	1	1	no
13562	XLOC_013562	1700003H04Rik	C	RA	NOTEST	0	0	0	0	1	1	no
7490	XLOC_007490	1700003L19Rik	C	RA	NOTEST	0	0	0	0	1	1	no
14386	XLOC_014386	1700003M02Rik	C	RA	NOTEST	0.0914753	0.128699	0.492551	0	1	1	no
14104	XLOC_014104	1700003M07Rik	C	RA	OK	0.78067	0.341496	-1.19284	-2.207	0.00005	0.000135027	yes
5273	XLOC_005273	1700003P14Rik	C	RA	NOTEST	0	0	0	0	1	1	no
13561	XLOC_013561	1700006A11Rik	C	RA	NOTEST	0	0	0	0	1	1	no
3051	XLOC_003051	1700006E09Rik	C	RA	NOTEST	0.0519103	0	-Inf	0	1	1	no
6150	XLOC_006150	1700006F04Rik	C	RA	NOTEST	0	0.030281	Inf	0	1	1	no
5245	XLOC_005245	1700006H21Rik	C	RA	NOTEST	0	0	0	0	1	1	no
20012	XLOC_020012	1700007B14Rik	C	RA	NOTEST	0	0	0	0	1	1	no
13213	XLOC_013213	1700007F19Rik	C	RA	NOTEST	0	0.00935824	Inf	0	1	1	no
15372	XLOC_015372	1700007G11Rik	C	RA	NOTEST	0.120719	0.180548	0.580723	0	1	1	no
3456	XLOC_003456	1700007J10Rik	C	RA	OK	6.11832	7.37609	0.26972	0.189381	0.735	0.790921	no
19593	XLOC_019593	1700007K09Rik	C	RA	NOTEST	0.230247	0.118671	-0.956213	0	1	1	no
11711	XLOC_011711	1700007K13Rik	C	RA	OK	17.0179	2.786	-2.61079	-10.6662	0.00005	0.000135027	yes
7956	XLOC_007956	1700007L15Rik	C	RA	OK	4.10332	3.98673	-0.0415852	-0.160684	0.83545	0.872562	no
612	XLOC_000612	1700007P06Rik	C	RA	OK	0.624167	0.299115	-1.06123	-1.02038	0.2156	0.283996	no
3322	XLOC_003322	1700008A04Rik	C	RA	NOTEST	0	0	0	0	1	1	no
20301	XLOC_020301	1700008F21Rik	C	RA	NOTEST	0	0.0583965	Inf	0	1	1	no
23023	XLOC_023023	1700008I05Rik	C	RA	OK	0.253619	0.781925	1.62437	3.12942	0.0001	0.00026119	yes
19568	XLOC_019568	1700008J07Rik	C	RA	OK	1.54325	2.31493	0.584997	2.23343	0.0006	0.0014009	yes
9157	XLOC_009157	1700008K24Rik	C	RA	NOTEST	0	0.00957409	Inf	0	1	1	no
19020	XLOC_019020	1700008O03Rik	C	RA	OK	1.49446	1.4221	-0.0715975	-0.208967	0.78085	0.828988	no
13106	XLOC_013106	1700008P02Rik	C	RA	NOTEST	0	0	0	0	1	1	no
17251	XLOC_017251	1700009C05Rik	C	RA	NOTEST	0.070619	0.0230854	-1.61307	0	1	1	no
1527	XLOC_001527	1700009J07Rik	C	RA	NOTEST	0	0.0100192	Inf	0	1	1	no
13722	XLOC_013722	1700009N14Rik	C	RA	NOTEST	0	0.0211198	Inf	0	1	1	no
512	XLOC_000512	1700009P17Rik	C	RA	OK	1.39634	0.873903	-0.67611	-1.77347	0.0128	0.0231294	yes
11522	XLOC_011522	1700010B08Rik	C	RA	NOTEST	0	0	0	0	1	1	no
22937	XLOC_022937	1700010D01Rik	C	RA	NOTEST	0	0.35227	Inf	0	1	1	no
13108	XLOC_013108	1700010I02Rik	C	RA	NOTEST	0.238285	0.11606	-1.03782	0	1	1	no
8204	XLOC_008204	1700010I14Rik	C	RA	NOTEST	0.360065	0.275515	-0.386125	0	1	1	no
1718	XLOC_001718	1700010J16Rik	C	RA	NOTEST	0	0	0	0	1	1	no
7711	XLOC_007711	1700010K23Rik	C	RA	NOTEST	0	0	0	0	1	1	no
6949	XLOC_006949	1700011A15Rik	C	RA	NOTEST	0.0733672	0	-Inf	0	1	1	no
5019	XLOC_005019	1700011B04Rik	C	RA	NOTEST	0	0	0	0	1	1	no
9291	XLOC_009291	1700011E24Rik	C	RA	NOTEST	0.0185364	0.0455764	1.29793	0	1	1	no
6317	XLOC_006317	1700011H14Rik	C	RA	OK	0	1.68492	Inf	NA	0.00005	0.000135027	yes
9494	XLOC_009494	1700011I03Rik	C	RA	NOTEST	0	0	0	0	1	1	no
10916	XLOC_010916	1700011J10Rik	C	RA	OK	8.42483	7.64503	-0.140126	-0.164213	0.77855	0.82697	no
20569	XLOC_020569	1700011L22Rik	C	RA	NOTEST	0.0153986	0.0173878	0.175274	0	1	1	no
22440	XLOC_022440	1700011M02Rik	C	RA	NOTEST	0.0635534	0	-Inf	0	1	1	no
16453	XLOC_016453	1700012A03Rik	C	RA	NOTEST	0	0	0	0	1	1	no
3959	XLOC_003959	1700012B07Rik	C	RA	NOTEST	0.0535569	0.0571321	0.0932286	0	1	1	no
21521	XLOC_021521	1700012B09Rik	C	RA	NOTEST	0	0.322383	Inf	0	1	1	no
4087	XLOC_004087	1700012B15Rik	C	RA	OK	7.27207	6.22487	-0.224323	-0.26827	0.69785	0.759636	no
1769	XLOC_001769	1700012D01Rik	C	RA	OK	0.342052	0.620955	0.860275	1.30383	0.1538	0.211859	no
19470	XLOC_019470	1700012D14Rik	C	RA	OK	0.836697	0.953742	0.188893	0.392547	0.6336	0.703606	no
6729	XLOC_006729	1700012I11Rik	C	RA	NOTEST	0	0	0	0	1	1	no
22158	XLOC_022158	1700012L04Rik	C	RA	NOTEST	0	0	0	0	1	1	no
14945	XLOC_014945	1700012P22Rik	C	RA	NOTEST	0	0	0	0	1	1	no
17436	XLOC_017436	1700013D24Rik	C	RA	NOTEST	0	0	0	0	1	1	no
12962	XLOC_012962	1700013F07Rik	C	RA	NOTEST	0.215168	0.089701	-1.26227	0	1	1	no
3460	XLOC_003460	1700013G23Rik	C	RA	NOTEST	0.168941	0.590428	1.80524	0	1	1	no
14173	XLOC_014173	1700013G24Rik	C	RA	NOTEST	0.0164937	0.0161754	-0.0281108	0	1	1	no
22801	XLOC_022801	1700013H16Rik	C	RA	OK	0.862944	3.20401	1.89254	5.48038	0.00005	0.000135027	yes
509	XLOC_000509	1700015E13Rik	C	RA	NOTEST	0.0737975	0.313908	2.0887	0	1	1	no
15728	XLOC_015728	1700015F17Rik	C	RA	NOTEST	0	0.0281189	Inf	0	1	1	no
19112	XLOC_019112	1700015G11Rik	C	RA	NOTEST	0	0	0	0	1	1	no
570	XLOC_000570	1700016C15Rik	C	RA	NOTEST	0.104546	0	-Inf	0	1	1	no
20333	XLOC_020333	1700016D06Rik	C	RA	NOTEST	0.270839	0.0134338	-4.3335	0	1	1	no
5293	XLOC_005293	1700016G22Rik	C	RA	NOTEST	0.0352828	0.034602	-0.0281108	0	1	1	no
16030	XLOC_016030	1700016H13Rik	C	RA	NOTEST	0.245325	0.194075	-0.338079	0	1	1	no
2789	XLOC_002789	1700016K19Rik	C	RA	OK	0.941757	0.717727	-0.39192	-0.889175	0.22065	0.289647	no
1310	XLOC_001310	1700016L04Rik	C	RA	NOTEST	0.0263475	0.0604556	1.19821	0	1	1	no
220	XLOC_000220	1700016L21Rik	C	RA	NOTEST	0	0	0	0	1	1	no
16397	XLOC_016397	1700016P04Rik	C	RA	NOTEST	0	0	0	0	1	1	no
21790	XLOC_021790	1700017B05Rik	C	RA	OK	12.0008	17.3841	0.534638	2.67284	0.00005	0.000135027	yes
10366	XLOC_010366	1700017D01Rik	C	RA	NOTEST	0	0.00718511	Inf	0	1	1	no
13179	XLOC_013179	1700017G19Rik	C	RA	NOTEST	0	0	0	0	1	1	no
11503	XLOC_011503	1700017J07Rik	C	RA	NOTEST	0.492017	0.180115	-1.44979	0	1	1	no
1692	XLOC_001692	1700017N19Rik	C	RA	NOTEST	0	0	0	0	1	1	no
5420	XLOC_005420	1700018A04Rik	C	RA	NOTEST	0.0807295	0	-Inf	0	1	1	no
20766	XLOC_020766	1700018B08Rik	C	RA	OK	0.829363	0.16894	-2.29549	-2.83378	0.00655	0.01263	yes
13190	XLOC_013190	1700018B24Rik	C	RA	NOTEST	0.0733781	0.0909136	0.309147	0	1	1	no
14546	XLOC_014546	1700018C11Rik	C	RA	NOTEST	0.025524	0	-Inf	0	1	1	no
15677	XLOC_015677	1700018F24Rik	C	RA	NOTEST	0	0	0	0	1	1	no
22441	XLOC_022441	1700018G05Rik	C	RA	NOTEST	0.281511	0	-Inf	0	1	1	no
10056	XLOC_010056	1700018L02Rik	C	RA	OK	1.40486	2.61904	0.898608	1.00176	0.11235	0.160644	no
762	XLOC_000762	1700019A02Rik	C	RA	OK	3.04631	0.821306	-1.89107	-4.33344	0.00005	0.000135027	yes
19714	XLOC_019714	1700019B03Rik	C	RA	NOTEST	0.194765	0.0892318	-1.1261	0	1	1	no
22820	XLOC_022820	1700019B21Rik	C	RA	OK	1.42287	1.91873	0.431343	0.765164	0.16845	0.229205	no
761	XLOC_000761	1700019D03Rik	C	RA	OK	27.7006	3.48206	-2.9919	-13.2745	0.00005	0.000135027	yes
10845	XLOC_010845	1700019E08Rik	C	RA	OK	0.82019	0.253326	-1.69497	-2.01709	0.06215	0.0955337	no
17289	XLOC_017289	1700019G17Rik	C	RA	OK	1.61819	1.1097	-0.54421	-1.37059	0.01415	0.0252725	yes
17003	XLOC_017003	1700019G24Rik	C	RA	NOTEST	0.0917303	0.20213	1.13982	0	1	1	no
11754	XLOC_011754	1700019L03Rik	C	RA	OK	1.00314	0.536452	-0.903006	-1.02374	0.0642	0.0982988	no
4767	XLOC_004767	1700019M22Rik	C	RA	NOTEST	0	0	0	0	1	1	no
10575	XLOC_010575	1700019N19Rik	C	RA	NOTEST	0.366644	0.241882	-0.600075	0	1	1	no
242	XLOC_000242	1700019O17Rik	C	RA	NOTEST	0.0247575	0	-Inf	0	1	1	no
11249	XLOC_011249	1700020A23Rik	C	RA	NOTEST	0.182068	0.0705066	-1.36865	0	1	1	no
10275	XLOC_010275	1700020D05Rik	C	RA	OK	1.05795	0.554422	-0.932212	-0.782652	0.21955	0.288438	no
2222	XLOC_002222	1700020G17Rik	C	RA	NOTEST	0	0	0	0	1	1	no
11166	XLOC_011166	1700020I14Rik	C	RA	OK	19.4355	23.2677	0.259636	1.18985	0.03525	0.0573882	no
2867	XLOC_002867	1700020L24Rik	C	RA	OK	0.693197	1.19744	0.788621	1.90564	0.0173	0.0303153	yes
22084	XLOC_022084	1700020M21Rik	C	RA	NOTEST	0.0709393	0	-Inf	0	1	1	no
1330	XLOC_001330	1700020N01Rik	C	RA	OK	0.833356	0.791902	-0.0736113	-0.180019	0.80435	0.848587	no
22322	XLOC_022322	1700020N15Rik	C	RA	NOTEST	0.121835	0.0208038	-2.55001	0	1	1	no
909	XLOC_000909	1700020N18Rik	C	RA	NOTEST	0	0	0	0	1	1	no
1956	XLOC_001956	1700021F05Rik	C	RA	OK	59.5555	32.5674	-0.870807	-4.87117	0.00005	0.000135027	yes
11520	XLOC_011520	1700021F07Rik	C	RA	NOTEST	0.150959	0.0796402	-0.922585	0	1	1	no
7954	XLOC_007954	1700021K19Rik	C	RA	OK	5.34334	6.85509	0.359436	1.67838	0.00285	0.00589749	yes
14858	XLOC_014858	1700021N21Rik	C	RA	NOTEST	0.0424685	0	-Inf	0	1	1	no
15115	XLOC_015115	1700022A21Rik	C	RA	NOTEST	0.0110306	0	-Inf	0	1	1	no
6694	XLOC_006694	1700022A22Rik	C	RA	NOTEST	0	0	0	0	1	1	no
8070	XLOC_008070	1700022E09Rik	C	RA	NOTEST	0	0	0	0	1	1	no
4541	XLOC_004541	1700022H16Rik	C	RA	NOTEST	0	0	0	0	1	1	no
13753	XLOC_013753	1700022I11Rik	C	RA	NOTEST	0	0.00201949	Inf	0	1	1	no
619	XLOC_000619	1700022P22Rik	C	RA	OK	1.11556	0.247278	-2.17356	-2.23195	0.056	0.0871813	no
16977	XLOC_016977	1700023A16Rik	C	RA	NOTEST	0	0	0	0	1	1	no
3109	XLOC_003109	1700023C21Rik	C	RA	NOTEST	0	0	0	0	1	1	no
15298	XLOC_015298	1700023E05Rik	C	RA	NOTEST	0.104648	0.123515	0.239142	0	1	1	no
2014	XLOC_002014	1700023F02Rik	C	RA	NOTEST	0	0	0	0	1	1	no
3915	XLOC_003915	1700023F06Rik	C	RA	OK	2.47817	2.06054	-0.266248	-0.797034	0.19515	0.260518	no
16440	XLOC_016440	1700023L04Rik	C	RA	OK	0.529983	0.630576	0.250725	0.231303	0.6029	0.675157	no
6163	XLOC_006163	1700024B18Rik	C	RA	NOTEST	0	0	0	0	1	1	no
4867	XLOC_004867	1700024F13Rik	C	RA	NOTEST	0.118442	0.367682	1.63427	0	1	1	no
6257	XLOC_006257	1700024G13Rik	C	RA	NOTEST	0.0614373	0.0366686	-0.74457	0	1	1	no
12128	XLOC_012128	1700024P03Rik	C	RA	NOTEST	0.0728473	0.0183338	-1.99037	0	1	1	no
5686	XLOC_005686	1700024P04Rik	C	RA	NOTEST	0	0	0	0	1	1	no
13933	XLOC_013933	1700024P16Rik	C	RA	NOTEST	0.105819	0.0494406	-1.09782	0	1	1	no
